date,identifiant,sexe,nationalite_francaise,nationalite,annee_diplome,type_formation,filiere,situation_actuelle,en_recherche_emploi,nb_mois_recherche_emploi,refus_emploi,difficultés_recherche,alternance,poste_occupe,secteur_activite,autre_activite,statut_emploi,nature_contrat,duree_CDD,localisation_emploi,region_emploi,pays_localisation,temps_partiel,nb_mois_occupation_emploi,handicap,taille_entreprise,service_emploi,intitule_poste,statut_cadre,secteur_activite,domaine_entreprise,remuneration_annuelle_brute,prime,remuneration_prime,alternance,statut,nature_contrat_premier_emploi,intitule_premier_emploi,localisation_premier_emploi,region_premier_emploi,pays_premier_emploi,ville_premier_emploi,taille_entreprise_premier_emploi,secteur_activite_entreprise_premier_emploi,statut_cadre_premier_emploi,temps_partiel_premier_emploi,remuneration_annuelle_brute_hors_prime_premier_emploi,prime_premier_emploi,remuneration_annuelle_brute_avec_prime_premier_emploi
06/04/2019 11:28,"1,79394E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,18.0,Non,250 à  4 999 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur gestion de projet,Oui,"Sociétés de conseil, bureaux d études",,36000.0,Oui,36000.0,,,CDD (contrat de travail à durée déterminée),Ingénieur qualité ,En France,Pays de la Loire,,,250 à  4 999 salarié(e)s ,Industrie agroalimentaire ,Non,Non,26000.0,Non,26000.0
06/04/2019 12:23,"1,79379E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,"Non salarié(e) (Chef d entreprise, Profession libérale, Travailleur(e) indépendant(e))",,,En France,Hauts-de-France,,Non,17.0,Non,5 000 salarié(e)s ou plus,"Réseaux, intranet, internet, télécommunications ",,Oui,Autres secteurs ,,,Non,,,,,,,,,,,,,,,,
06/04/2019 12:26,"1,7833E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,20.0,Non,5 000 salarié(e)s ou plus,Etudes et développement en systèmes d information ,Ingénieur études et développement,Oui,Activités informatiques et services d information (TIC services),,29160.0,Oui,32000.0,,,,,,,,,,,,,,,
06/04/2019 21:04,"1,7831E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Hauts-de-France,,Non,23.0,Non,De 50 à 249 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Assistant Product Development Manager,Oui,Industrie agroalimentaire ,,35380.0,Oui,35380.0,,,,,,,,,,,,,,,
11/03/2019 16:14,"1,78869E+15",Homme,Oui,,2017,Sous contrat d apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,18.0,Non,5 000 salarié(e)s ou plus,"Méthodes, contrôle de production, maintenance",Ingénieur d affaires ,Oui,"Énergie (Production et distribution d électricité, de gaz, de vapeur et d air conditionné)",,,Oui,,,,,,,,,,,,,,,,
08/04/2019 16:12,"1,78234E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,10.0,Non, Moins de 10 salarié(e)s ,Commercial(e) (dont ingénieur(e) d affaire) ,Ingénieur technico commercial,Oui,Industrie agroalimentaire ,,40000.0,Non,40000.0,,,CDD (contrat de travail à durée déterminée),Ingénieur amélioration continue,En France,Nouvelle-Aquitaine,,,,Industrie agroalimentaire ,Oui,,33000.0,,33000.0
08/02/2019 16:57,"1,88234E+15",Femme,Oui,,2018,Sous contrat de professionalisation,Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,4.0,Non,De 50 à 249 salarié(e)s ,"Qualité, sécurité, sûreté de fonctionnement ",Ingénieur Qualité Fournisseurs,Oui,Industrie pharmaceutique,,36000.0,Non,36000.0,,,CDD (contrat de travail à durée déterminée),Technicienne Ordonnancement,En France,Auvergne-Rhône-Alpes,,Bourg de Peage,De 50 à 249 salarié(e)s ,Industrie agroalimentaire ,Non,Non,12000.0,Non,12000.0
10/04/2019 12:24,"1,79384E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),1.0,En France,Auvergne-Rhône-Alpes,,Non,6.0,Non,5 000 salarié(e)s ou plus,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",,Oui,Industrie pharmaceutique,,,Oui,,,,,,,,,,,,,,,,
25/02/2019 21:57,"1,78233E+15",Homme,Oui,,2016,Sous contrat de professionalisation,Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,33.0,Non,De 10 à 19 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Chargé de mission PDPG,Non,"Agriculture, sylviculture et pêche ",,28284.0,Oui,29934.0,,,,,,,,,,,,,,,
10/04/2019 12:50,"1,88349E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Bretagne,,Non,23.0,Non,250 à  4 999 salarié(e)s ,"Qualité, sécurité, sûreté de fonctionnement ",Assistante Qualité,Non,Industrie agroalimentaire ,,23700.0,Oui,26700.0,,,,,,,,,,,,,,,
08/02/2019 21:21,"1,76681E+15",Homme,Non,Marocaine,2018,Sous contrat de professionalisation,Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,5.0,Non,5 000 salarié(e)s ou plus,Autre service ou département,Ingenieur Exploitation Hydraulique,Oui,"Production et distribution d eau assainissement, gestion des déchets et dépollution",,30000.0,Oui,33000.0,,,,,,,,,,,,,,,
10/02/2019 11:00,"1,77617E+15",Femme,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,6.0,Non,De 50 à 249 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Chargée d études hydraulique urbaine,Oui,"Sociétés de conseil, bureaux d études",,31000.0,Oui,31000.0,,,CDI (contrat de travail à durée indéterminée) y compris CDIC,Chargée d études hydraulique ,En France,Hauts-de-France,,Beauvais,De 20 à 49 salarié(e)s ,"Sociétés de conseil, bureaux d études",Oui,Non,32000.0,Non,32000.0
22/03/2019 07:08,"1,78897E+15",Femme,Non,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En recherche emploi,Oui,5.0,Oui,Manque d expérience professionnelle,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2019 15:53,"1,79383E+15",Femme,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En recherche emploi,Non,4.0,Oui,"Peu d offres d emploi|Mauvaise maîtrise des techniques de recherche d emploi (lettre de motivation,CV,entretien d embauche...)|Manque d expérience professionnelle",,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2019 18:33,"1,79384E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Grand Est,,Non,14.0,Non,250 à  4 999 salarié(e)s ,Production - Exploitation ,Responsable d équipe,Oui,Industrie agroalimentaire ,,31420.0,Oui,40600.0,,,CDD (contrat de travail à durée déterminée),Ingénieur Sécurité ,En France,Grand Est,,Strasbourg,250 à  4 999 salarié(e)s ,Industrie agroalimentaire ,Oui,Non,36900.0,Non,36900.0
12/04/2019 18:15,"1,78259E+15",Femme,Oui,,2017,Sous contrat de professionalisation,Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Grand Est,,Non,21.0,Non,5 000 salarié(e)s ou plus,Production - Exploitation ,Ingénieure production - Responsable Projets,Oui,Industrie agroalimentaire ,,30816.0,Oui,34700.0,,,CDD (contrat de travail à durée déterminée),Ingénieure production,En France,Grand Est,,Château-Salins,5 000 salarié(e)s ou plus,Industrie agroalimentaire ,Oui,Non,27600.0,Oui,30000.0
12/04/2019 21:12,"1,79871E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,18.0,Non,5 000 salarié(e)s ou plus,Marketing,Trade marketing Manager / responsable korea japan & Middle east ,Oui,Industrie agroalimentaire ,,32500.0,Oui,38000.0,Non,,,,,,,,,,,,,,
14/04/2019 11:55,"1,87602E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,20.0,Non,De 50 à 249 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur en gestion de projet,Oui,Industrie des technologies de l Information et de la Communication (TIC),BTP,31000.0,Oui,34000.0,,,,,,,,,,,,,,,
08/02/2019 14:20,"1,88899E+15",Homme,Oui,,2018,Sous contrat de professionalisation,Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),1.0,En France,Occitanie,,Non,16.0,Non,De 20 à 49 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur en gestion des risques naturels,Oui,"Sociétés de conseil, bureaux d études",,24000.0,Oui,28000.0,,,,,,,,,,,,,,,
14/04/2019 18:43,"1,77526E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,23.0,Non,De 50 à 249 salarié(e)s ,Informatique industrielle et technique ,Ingénieur d étude,Oui,"Sociétés de conseil, bureaux d études",,33000.0,Non,33000.0,,,CDD (contrat de travail à durée déterminée),Data Analyst,En France,Occitanie,,Montpellier,De 20 à 49 salarié(e)s ,Activités financières et d assurance,Non,Non,25500.0,Non,25500.0
08/04/2019 18:21,"1,78841E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Centre-Val de Loire,,Non,8.0,Non,De 20 à 49 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Assistant R&d,Non,Industrie agroalimentaire ,,25200.0,Oui,27000.0,,,,,,,,,,,,,,,
15/04/2019 11:39,"1,78869E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,7.0,Non,5 000 salarié(e)s ou plus,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur support process photolithographie,Oui,Métallurgie et fabrication de produits métalliques à l exception des machines et des équipements,"Energie, électronique, électrotechnique",37000.0,Non,37000.0,,,,,,,,,,,,,,,
18/02/2019 13:05,"1,74622E+15",Femme,Non,Chinoise,2016,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Normandie,,Non,23.0,Non,250 à  4 999 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur de projet,Oui,"Sociétés de conseil, bureaux d études",,30000.0,Oui,30000.0,,,CDD (contrat de travail à durée déterminée),Chargée d études,En France,Auvergne-Rhône-Alpes,,Lyon,250 à  4 999 salarié(e)s ,"Sociétés de conseil, bureaux d études",Oui,Non,22000.0,Oui,23500.0
15/04/2019 15:46,"1,78265E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,0.0,Non,5 000 salarié(e)s ou plus,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur matériaux et procédés Composites,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",Transport,40500.0,Oui,40500.0,,,,,,,,,,,,,,,
16/04/2019 01:32,"1,89428E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),6.0,En France,Guadeloupe,,Non,1.0,Non,De 50 à 249 salarié(e)s ,expertise technique,"responsable expertise réseau, études, reporting, gestion du patrimoine",Non,"Production et distribution d eau assainissement, gestion des déchets et dépollution",,,,,,Agent contractuel,CDD (contrat de travail à durée déterminée),technicienne eau et assainissement ,En France,Guadeloupe,,pointe à pitre,,"Administration d État, Collectivités territoriales, Hospitalière",Non,Non,,,
16/04/2019 09:07,"1,77557E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),2.0,A l étranger,,Suisse,Non,3.0,Non,5 000 salarié(e)s ou plus,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Technologue,Non,Industrie agroalimentaire ,,87880.0,Oui,97730.0,,,CDD (contrat de travail à durée déterminée),Junior research Assistant,A l étranger,,Suisse,Lausanne,5 000 salarié(e)s ou plus,Industrie agroalimentaire ,Non,Non,77220.0,Oui,83700.0
16/04/2019 17:23,"1,78852E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En recherche emploi,Non,1.0,Non,Autre,,,,Oui,,,,,,,,,,,,,,,,,,,,,CDD (contrat de travail à durée déterminée),Développeur web junior,En France,Occitanie,,Montpellier,De 10 à 19 salarié(e)s ,Industrie des technologies de l Information et de la Communication (TIC),Non,Non,24000.0,Non,24000.0
16/04/2019 17:27,"1,78343E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,36.0,Non,250 à  4 999 salarié(e)s ,Etudes et développement en systèmes d information ,Software Engineer,Oui,"Édition, audiovisuel et diffusion",,43000.0,Non,43000.0,,,,,,,,,,,,,,,
16/04/2019 18:20,"1,77602E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Nouvelle-Aquitaine,,Non,24.0,Non,5 000 salarié(e)s ou plus,Informatique industrielle et technique ,BI Consultant,Oui,Activités informatiques et services d information (TIC services),,35000.0,Non,35000.0,,,CDD (contrat de travail à durée déterminée),Consultant en Management de l Innovation,En France,Nouvelle-Aquitaine,,Mérignac, Moins de 10 salarié(e)s ,"Sociétés de conseil, bureaux d études",Non,Non,28000.0,Non,28000.0
16/04/2019 19:15,"1,76783E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,7.0,Non,5 000 salarié(e)s ou plus,Etudes et développement en systèmes d information ,Ingénieur logiciel,Oui,Activités financières et d assurance,,30700.0,Oui,33500.0,,,,,,,,,,,,,,,
16/04/2019 22:35,"1,78292E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,7.0,Non,250 à  4 999 salarié(e)s ,Etudes et développement en systèmes d information ,,Oui,Industrie des technologies de l Information et de la Communication (TIC),,30000.0,Oui,30000.0,,,,,,,,,,,,,,,
