identifiant,sexe,nationalite_francaise,nationalite,date_diplome,type_formation,filiere,situation_actuelle,en_recherche_emploi,refus_emploi,difficultes_recherche,alternance,Quel est le poste que vous occupez?,Quel est le nom de votre entreprise / projet?,Pays de localisation de la future entreprise?,autre_activite,statut_emploi,nature_contrat,duree_CDD,localisation_emploi,region_premier_emploi,pays_localisation,temps_partiel,mois_emploi_occupe,nom_entreprise, Son site internet?,taille_entreprise,entreprise_groupe,groupe,departement_emploi,intitule_emploi,cadre,secteur_activite_entreprise,domaine_general_entreprise,langage_programmation,emploi_lie_energie_renouvelable,salaire_annuel_brut,prime,salaire_annuel_brut_prime,responsabilite_hierarchie,responsabilite_budget,responsabilite_equipe,responsabilite ,international,langue_français,langue_anglais,temps_trouve_emploi,moyen_trouver_emploi,critere_choix_emploi,emploi_niveau_qualification,emploi_formation,satisfaction_emploi,condition_travail,relation_collegues,niveau_remuneration,niveau_autonomie,jugement_localisation,recherche_nouvel_emploi,raisons_recherche_emploi,situation_sortie_polytech,temps_trouve_premier_emploi,post_premier_emploi,Aviez-vous un statut de :,nature_contrat,condition_fin_premier_contrat,intitule_premier_emploi,location_premier_emploi,nom_entreprise_premier_emploi,taille_entreprise_premier_emploi,premiere_entreprise_groupe,premier_groupe,secteur_premiere_entreprise,mois_premiere_entreprise,status_cadre_premier_emploi,temps_partiel_premier_emploi,moyen_trouver_premier_emploi,critere_choix_premier_emploi,remuneration_annuelle_brute_premier_emploi,prime_premier_emploi,remuneration_prime_premier_emploi,satisfaction_premier_emploi,satisfaction_formation,ig_avantage_double_competence,ig_membre_reseau,Laquelle?,recommandation_polytech
1776106803648430,Femme,Oui,,2015,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Grand Est,,Non,12.0,Integer (anciennement Greatbatch Medical),https://integer.net,250 à  4 999 salarié(e)s ,Oui,Integer,Industrialisation,Chef de projet industrialisation,Oui,Autres secteurs ,Divers,,,38000.0,Oui,40000.0,NON,OUI,OUI,OUI,Oui,Quotidiennement,Quotidiennement,,Site Internet spécialisé dans l'emploi (dont APEC),L'adéquation avec un projet professionnel ,oui,oui,3.0,4.0,3.0,4.0,3.0,1.0,Oui,Projet de vie personnelle et recherche de contenu plus technique et scientifique dans mes tâches quotidiennes,activité professionnelle,De 2 à moins de 3 mois,Salarié(e) du secteur privé (y compris structure associative),,CDI (contrat de travail à durée indéterminée) y compris CDIC,"Démission, vous aviez une autre proposition de contrat",Consultante en assurance qualité,En France,Alispharm,De 50 à 249 salarié(e)s ,Non,,"Sociétés de conseil, bureaux d'études",15.0,Oui,Non,Relations personnelles,L'intérêt du travail en lui-même,31000.0,Non,31000.0,2.0,4.0,,,,Oui
1776091591635030,Femme,Oui,,2017,Sous contrat de professionalisation,Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),7.0,En France,Île-de-France,,Non,1.0,Danone Research,,5 000 salarié(e)s ou plus,Oui,Danone,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Nutrition Project Manager,Oui,Industrie agroalimentaire ,,,,39000.0,Oui,39000.0,NON,OUI,NON,OUI,Oui,Quotidiennement,Quotidiennement,,Stage année césure / Contrat de professionnalisation,Le contenu de la mission / poste proposé,oui,oui,5.0,5.0,5.0,5.0,5.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
1789201090810250,Homme,Non,Marocaine,2016,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,18.0,CAPGEMINI,https://www.capgemini.com/,5 000 salarié(e)s ou plus,Non,,Etudes et développement en systèmes d'information ,Consultant AMOA,Oui,Activités informatiques et services d'information (TIC services),,,,,Oui,,NON,NON,NON,NON,Non,Quotidiennement,Rarement (quelques fois par mois),,Sites Internet d'entreprises,Le contenu de la mission / poste proposé,oui,oui,5.0,4.0,5.0,4.0,4.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,OUI,NON,,Oui
1783101043342780,Homme,Oui,,2016,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,15.0,Becton Dickinson,http://www.bd.com,5 000 salarié(e)s ou plus,Oui,BD,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur R&D,Oui,Industrie pharmaceutique,Divers,,,31200.0,Oui,39000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Quotidiennement,,stage de fin d'études,Le contenu de la mission / poste proposé,oui,oui,4.0,4.0,5.0,4.0,4.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1810646176443910,Homme,Non,Marocaine,2015,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,12.0,Capgemini,https://www.capgemini.com/,5 000 salarié(e)s ou plus,Non,,Etudes et développement en systèmes d'information ,Consultant fonctionnel,Oui,Activités informatiques et services d'information (TIC services),,,,37000.0,Oui,40000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Quotidiennement,,Relations personnelles,L'adéquation avec un projet professionnel ,oui,oui,4.0,4.0,4.0,4.0,4.0,4.0,Non,,Poursuite d'études (hors thèse),,,,,,,,,,,,,,,,,,,,,,5.0,OUI,NON,,Oui
1788640429004420,Homme,Oui,,2016,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,2.0,Alispharm,http://www.alispharm.com/,De 50 à 249 salarié(e)s ,Non,,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur R&D,Oui,Industrie pharmaceutique,Divers,,,32000.0,Oui,41600.0,OUI,NON,NON,OUI,Oui,Quotidiennement,Quotidiennement,,Démarché(e) par un 'chasseur de têtes',Le contenu de la mission / poste proposé,oui,non,4.0,4.0,5.0,4.0,5.0,5.0,Non,,"Volontariat (VIE, VIA..)",,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1782917364938230,Homme,Oui,,2015,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Nouvelle-Aquitaine,,Non,26.0,Adhetec,http://www.adhetec.com,De 50 à 249 salarié(e)s ,Oui,Alvest,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Chef de projet R&D,Oui,Fabrication de produits en caoutchouc et en plastique ainsi que d'autres produits minéraux non métalliques,Elaboration et caractérisation des matériaux,,,33000.0,Oui,42000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Quotidiennement,,Site Internet spécialisé dans l'emploi (dont APEC),Le contenu de la mission / poste proposé,oui,oui,4.0,4.0,4.0,3.0,4.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1783164955007280,Homme,Oui,,2015,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,32.0,Teads,,5 000 salarié(e)s ou plus,Oui,Altice,Etudes et développement en systèmes d'information ,Software Engineer,Oui,Industrie des technologies de l'Information et de la Communication (TIC),,,,,Oui,,NON,NON,NON,OUI,,Quotidiennement,Quotidiennement,,stage de fin d'études,Le contenu de la mission / poste proposé,oui,non,4.0,5.0,5.0,4.0,5.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,3.0,NON,NON,,Non
1788922249509080,Femme,Oui,,2015,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Bretagne,,Non,6.0,Societe laitiere de l'Hermitage,,5 000 salarié(e)s ou plus,Oui,Lactalis,Production - Exploitation ,Ingenieur production,Oui,Industrie agroalimentaire ,,,,30600.0,Oui,36150.0,OUI,NON,OUI,NON,Non,Quotidiennement,Très rarement,,stage de fin d'études,Les perspectives de carrière dans cette entreprise,oui,oui,3.0,3.0,3.0,3.0,4.0,4.0,Non,,"Volontariat (VIE, VIA..)",,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1788405221950260,Femme,Oui,,2015,Sous contrat de professionalisation,Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,31.0,Keyrus,http://www.keyrus.com,250 à  4 999 salarié(e)s ,Non,,Consultant decisionnel,Consultante decisionnel,Oui,Industrie des technologies de l'Information et de la Communication (TIC),,,,34000.0,Non,34000.0,NON,NON,NON,NON,Non,Quotidiennement,Quotidiennement,Emploi trouvé avant l'obtention de votre diplôme,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le contenu de la mission / poste proposé,oui,oui,5.0,5.0,5.0,4.0,4.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,OUI,NON,,Oui
1782336187620510,Homme,Oui,,2015,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1789139123747760,Homme,Oui,,2016,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,8.0,S.I.T.E.S,http://www.sites.fr,250 à  4 999 salarié(e)s ,Non,,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur Génie Civil,Oui,"Construction, BTP",BTP,,,32050.0,Non,32050.0,OUI,NON,OUI,OUI,Oui,Quotidiennement,Rarement (quelques fois par mois),De 3 à moins de 4 mois,Site Internet spécialisé dans l'emploi (dont APEC),Le secteur d'activité de l'entreprise,non,non,3.0,3.0,5.0,4.0,3.0,3.0,Oui,Retourner dans les études matériaux cimentaires en laboratoire,activité professionnelle,De 1 à moins de 2 mois,Salarié(e) du secteur privé (y compris structure associative),,CDI (contrat de travail à durée indéterminée) y compris CDIC,"Démission, sans autre proposition de contrat",Ingénieur d'étude route et matériaux,En France,GINGER CEBTP,250 à  4 999 salarié(e)s ,Oui,,"Construction, BTP",8.0,Oui,Non,Site Internet spécialisé dans l'emploi (dont APEC),Autre,29500.0,Non,29500.0,0.0,4.0,,,,
1767473061846770,Homme,Oui,,2015,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,32.0,Capgemini,http://www.capgemini.com,5 000 salarié(e)s ou plus,Oui,Caogemini,Production - Exploitation ,Ingénieur logiciel,Oui,Activités financières et d'assurance,,,,33000.0,Non,33000.0,OUI,NON,OUI,NON,Non,Quotidiennement,Rarement (quelques fois par mois),Emploi trouvé avant l'obtention de votre diplôme,Relations personnelles,Le lieu géographique ,oui,oui,1.0,3.0,5.0,3.0,4.0,5.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,OUI,NON,,Oui
1788410671231800,Homme,Oui,,2015,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,18.0,Ad-Venta,http://www.ad-venta.com/fr/, Moins de 10 salarié(e)s ,Non,,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur développement produits,Oui,"Sociétés de conseil, bureaux d'études",,,,35000.0,Non,35000.0,NON,OUI,NON,OUI,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),6 mois ou plus,Site Internet spécialisé dans l'emploi (dont APEC),Le contenu de la mission / poste proposé,oui,oui,5.0,5.0,5.0,4.0,4.0,5.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1789472400623880,Homme,Oui,,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En recherche emploi,Oui,Non,Difficultés à trouver des offres d'emploi|Mobilité géographique difficile|Manque d'expérience professionnelle,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
1776091817677840,Femme,Oui,,2016,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),"En volontariat (VIE, VIA, Volontariat civil..)",,,,,Ingénieur hydraulique ,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Volontariat (VIE, VIA..)",,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1776626309975250,Femme,Oui,,2017,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En recherche emploi,Non,Oui,"Mauvaise maîtrise des techniques de recherche d'emploi (lettre de motivation,CV,entretien d'embauche...)|Difficulté à mettre en valeur mes compétences|Salaire proposé insuffisant",,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1793990129761240,Homme,Oui,,2017,Sous contrat d'apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,6.0,CTP Constructeur,http://www.ctp-constructeur.com,De 20 à 49 salarié(e)s ,Non,,Informatique industrielle et technique ,Automaticien ,Oui,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,,,,32400.0,Non,32400.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),Emploi trouvé avant l'obtention de votre diplôme,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le contenu de la mission / poste proposé,oui,oui,5.0,4.0,5.0,4.0,5.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
1776245031282240,Femme,Oui,,2016,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,A l'étranger,,Royaume-Uni,Non,26.0,JBA Consulting,https://www.jbaconsulting.com/,De 50 à 249 salarié(e)s ,Oui,JBA Group,Etudes - Conseil et expertise (autre qu'informatique),Assistant Engineer,Non,"Sociétés de conseil, bureaux d'études",,,,20500.0,Non,20500.0,NON,NON,NON,NON,Non,Rarement (quelques fois par mois),Quotidiennement,Emploi trouvé avant l'obtention de votre diplôme,stage de fin d'études,L'adéquation avec un projet professionnel ,,oui,4.0,5.0,4.0,4.0,3.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1768459845002980,Femme,Non,Chinoise,2017,Sous contrat de professionalisation,Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d'Azur,,Non,5.0,Abylsen,https://www.abylsen.com/fr,250 à  4 999 salarié(e)s ,Non,,"Méthodes, contrôle de production, maintenance",consultante informatique,Oui,Activités informatiques et services d'information (TIC services),,,,27000.0,Non,27000.0,NON,NON,NON,NON,Non,Quotidiennement,Très rarement,De 5 à moins de 6 mois,Site Internet spécialisé dans l'emploi (dont APEC),Le montant du salaire proposé ,non,non,4.0,5.0,5.0,3.0,3.0,5.0,Non,,activité professionnelle,De 2 à moins de 3 mois,Salarié(e) du secteur privé (y compris structure associative),,CDI (contrat de travail à durée indéterminée) y compris CDIC,mise en fin de période d'essai,consultante,En France,AUSY,250 à  4 999 salarié(e)s ,Non,,Activités informatiques et services d'information (TIC services),1.0,Oui,Non,Site Internet spécialisé dans l'emploi (dont APEC),Le lieu géographique ,28000.0,Non,28000.0,0.0,5.0,NON,NON,,Oui
1788516703227880,Femme,Oui,,2017,Sous contrat de professionalisation,Génie Biologique et Agroalimentaires (GBA),En poursuite d'études (hors thèse),,,,Oui,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1883036490563720,Femme,Oui,,2016,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,12.0,Andros SNC,http://www.andros.fr,250 à  4 999 salarié(e)s ,Oui,Andros groupe ,Production - Exploitation ,Ingénieur process ,Oui,Industrie agroalimentaire ,,,,32500.0,Oui,35000.0,NON,NON,NON,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,Site Internet spécialisé dans l'emploi (dont APEC),La notoriété de l'entreprise ,oui,oui,4.0,4.0,5.0,4.0,4.0,1.0,Non,,activité professionnelle,De 5 à moins de 6 mois,Salarié(e) du secteur privé (y compris structure associative),,CDD (contrat de travail à durée déterminée),Fin de contrat ou fin de mission,Assistant ingénieur R&D,En France,Eckes-Granini France ,De 50 à 249 salarié(e)s ,Oui,Eckes-Granini group ,Industrie agroalimentaire ,12.0,Non,Non,Stage de fin d'études,L'adéquation avec un projet professionnel ,21600.0,Oui,24000.0,3.0,3.0,,,,
1794339396701390,Homme,Non,Marocaine,2017,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d'Azur,,Non,1.0,Aptiskills,https://www.aptiskills.fr/,250 à  4 999 salarié(e)s ,Non,,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur consultant,Oui,"Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie, de contrôle et d'analyses techniques",,,,30000.0,Oui,31000.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,Candidature spontannée,L'adéquation avec un projet professionnel ,oui,non,4.0,4.0,5.0,3.0,4.0,5.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1767911679881990,Femme,Oui,,2017,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En poursuite d'études (hors thèse),,,,non,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
1782910794654010,Femme,Oui,,2015,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,26.0,Cémoi ,https://www.cemoi.fr/,250 à  4 999 salarié(e)s ,Oui,Groupe Cémoi,"Qualité, sécurité, sûreté de fonctionnement ",Responsable Qualité Système,Oui,Industrie agroalimentaire ,,,,30000.0,Oui,35000.0,OUI,OUI,NON,NON,Oui,Quotidiennement,Quotidiennement,,Relations personnelles,Le contenu de la mission / poste proposé,oui,oui,4.0,4.0,4.0,3.0,4.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1775265351563430,Femme,,,2015,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d'Azur,,Non,24.0,,,De 50 à 249 salarié(e)s ,,,"Qualité, sécurité, sûreté de fonctionnement ",,Oui,Industrie agroalimentaire ,,,,,Non,,OUI,NON,NON,OUI,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),De 4 à moins de 5 mois,Site Internet spécialisé dans l'emploi (dont APEC),Le contenu de la mission / poste proposé,oui,oui,4.0,5.0,5.0,4.0,5.0,3.0,Non,,activité professionnelle,Emploi trouvé avant l'obtention de votre diplôme,Salarié(e) du secteur privé (y compris structure associative),,CDD (contrat de travail à durée déterminée),"Démission, vous aviez une autre proposition de contrat",,En France,,De 50 à 249 salarié(e)s ,,,Industrie agroalimentaire ,11.0,Non,,Stage de fin d'études,L'intérêt du travail en lui-même,,Non,,3.0,4.0,,,,Oui
1782336125707060,Homme,Oui,,2017,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,1.0,EUROSPECHIM,, Moins de 10 salarié(e)s ,Non,,Commercial(e) (dont ingénieur(e) d'affaire) ,Ingénieur technico commercial,Oui,Industrie agroalimentaire ,,,,39000.0,Oui,39000.0,NON,OUI,NON,OUI,Oui,Quotidiennement,Quotidiennement,,Démarché(e) par un 'chasseur de têtes',Le secteur d'activité de l'entreprise,oui,oui,4.0,5.0,5.0,4.0,5.0,4.0,Non,,activité professionnelle,De 1 à moins de 2 mois,Salarié(e) du secteur privé (y compris structure associative),,CDD (contrat de travail à durée déterminée),"Démission, vous aviez une autre proposition de contrat",Ingénieur en amélioration continue,En France,BIODEV,De 20 à 49 salarié(e)s ,Oui,LAFFORT,Industrie agroalimentaire ,6.0,Oui,Non,Site Internet spécialisé dans l'emploi (dont APEC),L'intérêt du travail en lui-même,36000.0,Non,36000.0,2.0,4.0,,,,Oui
